diff_len,diff_word,start_word,common,fuzz_ratio,fuzz_sort_ratio,jaccard,word_share,q1_noun,q2_noun,q1_verb,q2_verb,q1_adj,q2_adj,q1_adverb,q2_adverb,q1_conj,q2_conj,q1_pronoun,q2_pronoun,q1_prepo,q2_prepo,manhatten,cos_sim,euclidean,target
-8,-6,0,1,30,39,0.090909091,0.025641026,2,4,1,0,4,1,1,0,1,0,1,2,2,4,7.796499788,0.019994355,1.400004032,0
-39,-5,0,3,27,32,0,0.08,2,2,0,1,1,0,0,1,0,0,0,1,2,3,6.205702299,0.027469537,1.394654411,0
1,2,1,5,68,73,0.5,0.25,4,3,0,0,1,1,0,0,1,0,0,0,2,1,3.300283607,0.373157687,1.119680591,0
4,1,0,4,94,94,0.5,0.8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.153171455,0.990712832,0.136287692,0
81,11,0,1,16,34,0,0.029411765,6,2,1,0,1,2,1,0,0,0,1,0,2,2,6.92957205,0.006334566,1.409727232,0
25,5,1,9,77,77,0.214285714,0.615384615,2,1,0,0,1,1,0,0,1,1,0,0,2,1,1.336097427,0.846109231,0.554780622,1
2,1,0,0,33,26,0,0,2,3,0,2,0,1,0,0,0,0,0,0,1,0,5.484177488,0,1.414213562,0
-12,-4,0,3,46,49,0.538461538,0.12,5,2,0,2,1,1,0,1,0,0,1,0,3,2,5.358539109,0.142186149,1.309819721,0
2,1,1,9,69,91,0.666666667,0.642857143,5,4,0,0,0,0,0,0,1,1,0,0,2,1,1.316042451,0.801132042,0.630663077,1
-3,2,1,15,80,81,0,0.333333333,2,2,0,1,1,1,0,0,0,0,0,0,1,1,1.982164454,0.717578465,0.751560423,0
1,0,1,6,62,73,0.636363636,0.5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2.0131989,0.671556638,0.810485486,1
69,11,1,17,38,53,0.142857143,0.228571429,5,5,2,3,3,0,2,0,2,1,0,0,3,1,6.10391269,0.195101326,1.268777895,0
2,0,1,5,94,94,1,0.714285714,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.735412957,0.86928431,0.511303608,1
-21,-1,0,4,44,42,0.153846154,0.16,3,2,1,2,1,0,0,0,1,1,0,1,1,1,5.176668014,0.265024123,1.212415669,1
-21,-9,1,9,49,54,0.25,0.194444444,4,3,2,4,2,1,0,1,0,1,1,3,4,2,6.214614864,0.168857228,1.289296531,0
-5,-1,1,6,67,86,0.666666667,0.461538462,3,3,0,0,0,1,0,0,0,0,0,0,1,2,2.42630487,0.488847782,1.011090716,0
-66,-14,0,7,46,54,0,0.179487179,3,4,1,1,2,2,1,2,0,0,0,1,2,4,5.995298965,0.354891164,1.13587749,1
-21,-4,1,7,37,51,0,0.24137931,6,7,0,0,2,3,1,0,0,1,0,0,2,3,5.699414591,0.159023937,1.29690097,0
7,0,1,14,95,95,1,0.647058824,2,3,0,0,2,2,1,1,0,0,0,0,2,2,1.806865906,0.574333066,0.922677554,0
1,0,1,10,91,88,0.181818182,0.833333333,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0.949365323,0.796553067,0.63788233,0
-31,-5,1,4,47,47,0.111111111,0.19047619,4,2,1,0,0,2,0,0,0,1,0,1,0,1,5.471347939,0.069181337,1.364418311,0
-5,-1,1,13,80,82,1,0.590909091,4,3,1,1,1,2,0,1,1,1,0,0,1,2,2.516262867,0.676943203,0.803811915,0
-8,-2,0,6,57,67,0.285714286,0.294117647,3,2,0,1,1,0,0,0,0,0,0,1,2,2,2.943134587,0.502666037,0.9973304,0
12,-1,0,4,27,48,0.2,0.129032258,6,4,1,0,2,4,1,1,0,0,0,1,3,2,5.549846949,0.155828862,1.299362257,0
-5,1,1,2,49,44,0,0.181818182,1,1,2,1,0,0,0,0,0,0,0,1,1,0,3.813154545,0.081934377,1.355039205,0
-25,-6,1,6,67,66,0.166666667,0.454545455,0,0,1,2,0,0,1,1,0,0,1,3,0,1,1.805687431,0.795645759,0.639303122,1
8,2,1,16,92,92,0.714285714,0.684210526,6,5,1,1,0,0,0,0,0,0,0,0,4,3,1.171189849,0.810144034,0.616207702,1
5,0,1,9,90,84,1,0.692307692,1,1,2,2,0,0,0,1,0,0,1,1,0,0,1.609032545,0.7538338,0.701664022,1
-16,-2,0,8,36,58,0.3,0.304347826,2,2,0,2,1,1,1,0,1,1,0,0,2,1,4.110951676,0.385846709,1.108289936,1
4,0,1,6,91,89,0.6,0.6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.817364509,0.628735404,0.861701335,1
51,12,0,5,36,44,0.428571429,0.076923077,3,1,3,1,1,2,5,2,2,0,0,1,1,2,6.374000335,0.197643032,1.26677304,0
10,2,1,5,85,85,0.142857143,0.714285714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.835635541,0.875457841,0.499083477,0
7,2,0,5,48,56,0,0.111111111,1,1,0,2,2,0,0,0,0,0,1,0,2,2,3.738046201,0.325715527,1.161279013,0
27,5,1,4,55,50,0.214285714,0.1875,1,3,1,0,0,0,0,0,1,1,0,0,1,1,4.029813352,0.094889839,1.345444284,0
6,1,0,3,83,82,0.5,0.375,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2.167564702,0.472434763,1.027195441,1
-3,-1,1,4,73,66,0.8,0.571428571,2,1,0,0,1,2,0,1,0,0,0,0,0,0,1.887467181,0.466243083,1.03320561,0
26,5,0,5,29,50,0,0.19047619,5,2,1,2,3,2,0,0,0,0,0,0,0,1,3.713628458,0.464815527,1.034586364,0
-40,-10,0,0,15,23,0.363636364,0,5,3,1,2,0,1,0,1,0,1,0,3,2,2,5.793874891,0,1.414213562,0
-3,-1,0,6,61,54,0.111111111,0.1875,2,2,0,0,0,1,0,0,0,0,0,0,1,1,3.615690098,0.232852524,1.238666602,0
-6,-2,1,10,76,81,0.2,0.714285714,3,4,0,0,1,1,1,2,0,0,0,0,2,2,1.2729964,0.799650336,0.633008159,1
9,1,1,7,78,78,1,0.583333333,1,2,2,2,0,0,0,0,1,0,0,0,1,1,2.22386067,0.452510817,1.046412139,1
4,1,1,9,45,55,0,0.285714286,1,2,4,3,0,0,1,0,0,0,0,0,1,1,3.292129743,0.531506178,0.967981221,1
-1,2,0,11,81,82,0.142857143,0.4,4,3,2,2,1,1,0,0,0,0,0,0,1,1,3.167052896,0.416634656,1.080153086,1
-9,-2,1,6,71,72,0.666666667,0.375,3,2,0,0,1,0,0,0,0,0,0,0,2,3,3.130989445,0.443607459,1.054886289,1
-21,-4,1,3,56,60,0,0.272727273,2,2,0,1,0,1,0,0,0,0,0,0,0,0,3.145676814,0.369288672,1.123130738,1
-2,1,0,2,38,53,0.357142857,0.181818182,2,5,2,0,1,0,0,0,0,0,1,0,0,1,2.996037975,0.364646298,1.127256583,0
14,2,1,4,68,58,0.222222222,0.5,0,0,0,0,1,1,2,2,0,0,0,0,0,0,2.091224248,0.575238914,0.92169527,0
10,1,0,9,34,47,0,0.171428571,4,6,3,1,0,0,1,1,1,0,2,1,1,1,5.553816634,0.198796039,1.265862521,0
-2,0,1,4,74,68,0.230769231,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.051356399,0.348085423,1.141853386,0
-4,2,0,2,21,37,0,0.083333333,3,5,2,0,0,0,0,0,0,1,2,0,1,1,5.835350675,0.020266997,1.399809275,0
-1,-5,0,3,33,54,0.1,0.136363636,1,3,0,0,1,1,0,1,0,1,0,1,1,1,5.194182134,0.17470533,1.284752637,0
-4,-1,1,9,87,83,1,0.75,2,2,0,0,1,1,0,1,0,0,1,1,1,1,1.424247451,0.707368751,0.765024508,1
-1,0,1,6,96,96,1,0.75,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.424137166,0.948734007,0.320206162,1
3,1,0,3,55,63,0.166666667,0.375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.863897817,0.676307062,0.804602931,1
-2,-1,0,8,28,67,0,0.5,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1.25807887,0.761224012,0.691051356,1
19,3,1,5,73,67,1,0.416666667,1,1,0,0,3,1,1,0,1,0,0,0,0,0,2.103141782,0.743916979,0.715657769,1
33,1,0,5,32,21,0.071428571,0.071428571,2,4,1,2,4,2,0,0,0,0,1,1,3,3,7.258964446,0.018224162,1.401267882,0
77,18,0,0,10,23,0,0,4,2,1,0,3,2,1,0,1,0,1,0,4,1,6.323127582,0,1.414213562,0
-9,-2,1,5,87,87,0.166666667,0.714285714,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0.650391171,0.926135793,0.384354542,1
-5,-1,0,9,22,51,0.076923077,0.24,5,5,1,1,2,3,0,0,2,2,0,0,2,1,4.244128121,0.454502521,1.04450704,1
-16,-4,1,4,56,51,0.375,0.285714286,2,3,0,0,0,3,1,0,0,0,0,0,1,2,3.441644763,0.330754418,1.156931789,0
0,0,0,3,49,74,0.166666667,0.230769231,2,0,2,0,0,2,1,0,0,0,0,0,0,1,2.206919589,0.658957893,0.825883898,0
29,6,0,0,23,27,0.2,0,2,3,3,0,1,0,1,0,1,0,1,0,0,1,5.422275099,0,1.414213562,0
-36,-3,1,7,61,65,0.153846154,0.4375,5,5,0,0,0,1,0,0,0,1,0,0,2,1,2.927316773,0.615032711,0.87745916,0
41,7,0,0,7,11,0.214285714,0,3,1,0,1,1,0,0,0,0,0,0,0,3,0,4.093325651,0,1.414213562,0
-1,0,1,6,99,99,0.714285714,0.75,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0.991439236,0.760575821,0.691988697,1
-27,-5,1,9,62,59,0.111111111,0.3125,1,1,1,2,0,1,0,0,0,0,1,3,1,1,2.307330438,0.641000715,0.847347963,1
-3,0,1,3,70,69,0.157894737,0.272727273,2,1,0,2,1,1,0,0,0,0,1,0,0,0,3.026999373,0.368137424,1.124155306,0
-56,-11,0,13,35,55,0,0.204081633,2,4,3,2,1,5,2,1,1,1,3,1,2,5,6.589638632,0.320771633,1.165528521,0
-11,-1,0,3,16,41,0.1,0.068965517,2,2,2,3,2,0,1,1,1,1,1,0,0,1,6.773909066,0.034992041,1.389250128,0
-43,-6,0,3,54,53,0.777777778,0.230769231,1,2,2,1,0,1,0,0,0,0,0,0,0,1,3.785184201,0.313088194,1.172102219,1
12,2,1,4,64,82,0.142857143,0.4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2.089396989,0.60099268,0.893316651,0
-30,-6,1,7,56,45,0.25,0.375,3,5,2,2,0,1,0,0,0,0,0,0,0,2,3.213704662,0.423057582,1.074190317,0
18,5,0,0,32,27,0.142857143,0,3,2,2,0,0,1,0,0,0,0,0,0,2,0,4.488907564,0,1.414213562,0
-31,-5,1,8,66,67,0.214285714,0.533333333,3,4,0,0,0,0,1,1,0,0,0,0,1,3,2.607443691,0.610454935,0.882660824,1
0,0,1,7,86,83,1,0.636363636,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0.98904874,0.887141196,0.475097473,1
-14,-4,1,7,54,73,0.166666667,0.466666667,2,2,0,1,0,0,0,0,0,0,0,0,2,2,2.509227257,0.518674634,0.981147661,0
15,1,0,0,22,36,0.076923077,0,3,4,0,1,3,0,0,0,0,1,0,0,1,0,5.530837048,0,1.414213562,0
0,0,0,3,49,61,0.181818182,0.272727273,1,3,1,0,0,2,0,0,0,0,0,0,0,0,1.204261682,0.852579348,0.542992913,0
9,2,1,7,92,92,0.714285714,0.777777778,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0.731139611,0.921701051,0.395724524,1
-13,-3,1,5,84,84,0.285714286,0.416666667,1,5,0,0,1,0,1,1,0,0,0,0,0,1,2.293420568,0.500640921,0.999358874,0
11,2,0,2,55,45,0.272727273,0.142857143,2,2,1,1,1,1,0,0,0,0,0,0,0,1,3.44157313,0.39056428,1.104025109,1
-22,-4,1,5,70,67,0.636363636,0.454545455,2,3,0,0,0,0,0,0,0,0,0,0,1,2,1.479561708,0.815898613,0.606797145,1
49,12,0,10,41,45,0,0.15,6,5,0,3,6,1,1,0,1,0,1,0,4,4,6.431333233,0.248057885,1.226329576,0
-19,-3,1,8,77,76,0,0.357142857,2,2,0,1,0,0,0,0,0,0,0,0,1,1,2.987707866,0.392206498,1.102536622,0
2,0,1,7,98,98,0.6,0.777777778,2,2,0,0,2,2,0,0,0,0,0,0,1,1,1.041567551,0.788529619,0.650338959,1
-19,-3,0,1,35,36,0,0.083333333,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3.958431945,0,1.414213562,0
-3,-1,0,9,88,88,0.8,0.642857143,3,3,1,1,0,0,0,0,0,0,0,1,1,1,1.122674402,0.879137322,0.491655729,1
-1,1,1,4,76,72,0.166666667,0.444444444,1,0,2,2,1,1,0,1,0,0,0,1,0,0,1.83668367,0.598128439,0.896517218,1
3,1,1,4,75,72,0,0.307692308,1,2,0,0,0,0,1,0,0,0,0,0,1,1,3.331575942,0.259797126,1.216719256,1
27,2,0,8,37,58,0.777777778,0.28,2,2,1,1,2,2,1,1,0,0,0,1,2,1,4.497304954,0.379870032,1.113669581,1
-5,-1,1,6,88,80,0.166666667,0.666666667,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1.130531131,0.766849905,0.682861765,0
-2,0,1,14,95,95,1,0.733333333,2,2,1,1,1,1,0,0,0,0,1,1,2,2,0.101793973,0.995853519,0.091065699,1
1,-1,0,2,55,64,0.333333333,0.222222222,1,3,0,0,0,0,0,0,0,1,0,0,1,0,2.965136001,0.19839552,1.266178882,0
9,1,0,11,62,78,0.714285714,0.666666667,3,3,1,1,0,1,1,0,0,0,0,0,2,2,1.537616382,0.784077875,0.657148575,1
6,1,1,10,84,81,1,0.5,2,2,2,2,0,0,0,1,0,0,1,0,1,1,1.600534267,0.713767205,0.756614558,1
0,0,1,4,70,69,0,0.4,1,1,0,0,1,0,0,0,0,0,0,0,1,1,2.903646861,0.244522468,1.229209121,0
17,1,0,1,49,57,0.333333333,0.055555556,2,1,0,2,0,1,0,0,0,0,0,0,1,1,4.683687739,0.150317061,1.303597284,0
2,1,1,5,60,79,0.166666667,0.416666667,2,2,2,2,1,1,0,0,0,1,0,0,1,0,1.851399771,0.682520999,0.79684252,1
1,0,1,4,77,73,0,0.5,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1.407925789,0.790596251,0.647153381,0
30,5,0,0,31,27,0.25,0,5,0,1,0,1,1,0,0,0,0,0,0,1,0,4.867897172,0,1.414213562,0
5,0,1,1,31,33,0,0.04,3,3,0,1,3,2,2,1,0,0,1,1,1,1,5.933893423,0.009081069,1.407777632,0
4,1,1,7,75,69,1,0.461538462,2,1,0,1,0,0,1,0,0,0,0,1,1,1,2.118857613,0.678241887,0.80219463,1
3,2,1,6,81,80,1,0.6,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1.438898833,0.765889188,0.684267216,1
7,2,0,3,89,88,1,0.333333333,3,1,0,1,1,1,0,0,0,0,0,0,0,0,1.76277532,0.632398147,0.857440205,1
1,1,1,3,64,60,1,0.375,0,1,2,1,2,1,0,0,0,0,0,0,0,0,2.638822298,0.276785483,1.202675781,1
88,16,0,6,34,41,0.2,0.214285714,5,3,2,0,1,0,0,0,0,0,3,0,3,2,5.229306658,0.304111092,1.179736333,0
-4,0,1,7,84,79,1,0.636363636,1,2,0,0,2,1,1,1,0,0,0,0,1,1,1.507985774,0.6141274,0.878490296,0
71,14,0,0,12,11,0,0,4,1,2,3,1,0,2,0,2,0,0,0,2,0,5.851992618,0,1.414213562,0
10,2,1,7,72,86,0.375,0.777777778,2,1,2,2,1,1,0,0,0,0,0,0,1,0,1.040023541,0.843909533,0.558731541,1
-17,-3,1,6,52,68,0.181818182,0.352941176,3,3,2,2,1,3,0,0,0,0,0,0,0,1,3.101515281,0.4401839,1.058126741,0
4,1,1,15,95,96,0,0.823529412,6,4,0,0,0,0,0,0,0,0,1,1,3,4,0.633896432,0.915982701,0.409920233,0
-3,0,1,24,97,94,1,0.652173913,4,4,3,3,1,1,0,0,2,2,0,0,1,1,0.693232058,0.881740706,0.486331768,0
-85,-18,1,11,42,43,0.125,0.2,1,3,2,2,1,4,0,1,1,3,0,0,0,3,4.342085017,0.363724902,1.128073666,0
1,0,1,5,81,81,1,0.555555556,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.38804872,0.793195344,0.643124648,0
-8,2,0,3,59,61,0,0.157894737,2,1,3,2,0,0,0,0,0,0,0,2,2,2,3.348234451,0.443727082,1.054772884,0
0,1,0,5,62,62,0.8,0.357142857,1,3,2,2,1,0,0,0,0,1,0,0,1,1,2.172977504,0.695592822,0.780265568,1
-11,-3,0,3,44,52,0.142857143,0.214285714,1,1,0,0,1,2,0,1,0,0,0,0,1,0,3.303515936,0.386007906,1.10814448,0
-1,-1,1,8,89,81,1,0.615384615,3,3,0,0,0,0,0,0,0,0,0,0,2,2,1.535305574,0.72737463,0.738410955,0
0,-1,1,8,78,79,1,0.727272727,1,1,1,1,1,1,2,2,0,1,1,1,1,1,1.423893756,0.662581091,0.821485129,1
-3,-1,1,2,40,46,0.333333333,0.095238095,1,3,0,1,0,0,3,1,1,1,0,1,1,2,5.320790477,0.09571251,1.344832696,0
3,1,1,7,76,97,0.153846154,0.875,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0.205270972,0.985180982,0.172157012,1
-6,-1,0,2,24,41,0.666666667,0.153846154,2,4,0,0,1,2,0,0,0,0,0,0,1,0,3.445615579,0.263626347,1.213568006,0
15,0,1,6,42,51,0.1,0.2,3,6,1,1,2,0,0,1,0,0,1,0,2,3,4.804200998,0.409242115,1.086975515,0
52,8,0,2,39,40,0.454545455,0.111111111,3,1,2,0,2,2,0,0,0,1,0,0,1,0,3.8948053,0.387868105,1.106464546,0
-2,-1,0,5,71,80,1,0.5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.036335228,0.865231611,0.519169316,1
-1,-2,1,6,82,79,0,0.6,2,2,2,2,0,1,0,0,0,0,0,0,1,1,0.735325494,0.89376989,0.460934074,0
-8,-1,1,5,70,67,0.75,0.357142857,2,1,2,2,1,1,0,0,0,0,0,0,0,0,2.698084056,0.50551824,0.99446645,1
38,6,0,3,45,46,0,0.2,4,2,2,0,1,1,2,0,0,0,0,0,0,0,3.297661006,0.422991067,1.074252236,0
-4,0,0,1,72,72,0.538461538,0.090909091,1,0,1,0,1,1,0,0,0,0,1,0,0,0,3.038144307,0.456369949,1.042717653,0
-9,-3,0,1,22,34,0,0.041666667,2,2,0,0,0,1,0,2,0,0,0,1,1,2,5.629565764,0.095226709,1.345193883,0
35,6,0,4,32,38,1,0.081081081,6,2,4,3,0,0,0,1,2,1,1,1,0,1,7.041749501,0.052082797,1.376893026,0
-25,-4,0,4,41,59,0.153846154,0.181818182,2,4,1,2,0,0,1,0,1,0,0,0,0,2,5.330847126,0.087087546,1.351230886,0
22,1,0,0,22,32,0.333333333,0,1,1,1,0,3,1,0,0,1,0,1,0,0,1,5.764614713,0,1.414213562,0
8,0,0,16,48,70,0.636363636,0.371428571,5,6,1,1,3,2,1,1,1,2,1,1,4,2,4.206474103,0.550734145,0.947909126,1
6,2,0,0,30,31,0.111111111,0,2,2,0,0,2,1,0,0,0,0,0,0,1,1,4.448770221,0,1.414213562,0
22,5,1,6,67,62,0,0.4,1,0,2,3,2,1,0,0,0,0,0,1,2,0,1.706280237,0.806200815,0.622573987,0
-5,0,0,9,70,72,1,0.333333333,2,1,2,2,0,1,0,0,0,0,0,0,0,0,2.666491565,0.603572068,0.890424542,1
-6,-1,1,10,94,94,0.666666667,0.909090909,3,3,0,0,1,2,0,0,1,1,0,0,1,1,0.486717302,0.944840782,0.332142193,1
-7,-1,1,5,82,78,1,0.625,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1.181291938,0.766134251,0.683908984,0
-18,-5,1,8,80,79,0.25,0.615384615,1,1,2,4,0,0,0,0,0,0,0,2,0,0,1.309561574,0.872667165,0.504644103,1
-7,-2,1,8,92,92,0.25,0.8,0,1,1,1,1,1,2,2,0,0,0,0,1,1,0.796403131,0.871875062,0.506211296,1
6,1,0,7,95,95,0.666666667,0.7,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0.68689322,0.93401995,0.363263129,1
-6,-1,0,2,52,53,0.5,0.181818182,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2.552512856,0.509571179,0.990382574,1
-42,-9,0,7,38,43,0.2,0.046511628,4,10,1,1,2,1,1,0,0,1,0,0,2,2,5.537685896,0.423398721,1.073872692,0
32,9,0,1,25,33,0,0.038461538,4,1,1,0,1,3,1,1,1,0,0,0,2,1,5.67828378,0.006066609,1.409917296,0
-1,0,1,7,99,99,0.6,0.777777778,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0.906349185,0.807123871,0.621089573,1
1,-1,1,8,71,77,1,0.4375,2,3,0,0,3,2,0,0,1,1,0,0,1,2,2.587285629,0.528076627,0.971517753,0
-5,0,0,3,49,71,0.2,0.230769231,2,1,1,2,0,0,0,0,0,0,1,0,1,0,2.454228889,0.681260613,0.798422679,0
18,2,0,3,65,58,0.555555556,0.230769231,2,2,1,0,0,0,0,0,1,1,1,0,2,0,2.812611112,0.537507434,0.961761473,1
-1,1,1,2,68,71,0.083333333,0.4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.443753667,0.522752225,0.976982881,1
-12,-4,1,7,88,88,0,0.636363636,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0.519506338,0.956791448,0.293967862,1
-42,-9,0,3,25,37,0,0.075,7,4,2,3,0,2,1,1,1,1,1,1,3,0,6.910708083,0.116946971,1.328949231,0
-89,-16,0,6,44,46,0.153846154,0.214285714,2,6,1,0,1,2,0,0,0,2,0,0,0,3,4.968903545,0.427559437,1.06999118,0
5,0,0,6,42,67,0.111111111,0.230769231,4,2,0,0,1,3,0,0,1,0,0,0,0,1,1.40437641,0.851913938,0.544216982,1
-157,-30,0,1,4,23,0.071428571,0.021276596,3,9,0,0,0,4,0,0,1,1,0,2,1,4,7.107087711,0.006942402,1.409295993,0
14,0,1,3,47,50,1,0.2,0,0,2,2,1,0,0,1,0,0,0,0,0,1,3.011766182,0.407066439,1.088975262,1
-80,-17,1,6,32,41,0,0.15625,2,6,0,1,1,5,0,1,0,0,0,0,1,2,4.8647992,0.300598037,1.182710415,0
14,5,0,1,27,26,0.230769231,0.03125,5,2,1,2,1,3,1,0,1,1,0,1,3,0,6.924010101,0,1.414213562,0
19,4,0,10,71,71,1,0.571428571,6,2,0,0,1,2,0,0,0,0,0,0,1,1,1.938925984,0.700221766,0.774310317,1
0,0,1,8,100,100,0.5,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1
-12,-2,0,9,34,70,0,0.304347826,6,4,0,1,0,0,0,0,0,0,1,0,1,2,3.68007521,0.462156084,1.037153716,0
6,4,0,4,52,49,0.636363636,0.2,2,3,2,0,1,1,0,0,0,0,0,0,2,1,2.904122053,0.616055784,0.876292435,0
-3,-1,0,3,53,52,0.125,0.214285714,3,2,2,2,0,1,0,0,0,0,0,0,0,1,3.139508698,0.417982935,1.078904134,0
65,13,0,6,39,51,0.5,0.193548387,7,4,3,1,1,0,1,0,2,0,1,0,3,2,4.989093913,0.432439731,1.065420358,0
-8,0,0,5,58,66,0.777777778,0.294117647,2,3,2,1,0,0,0,0,0,0,1,1,2,3,3.740252037,0.300541401,1.182758301,0
5,0,1,7,88,87,1,0.5,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.84473548,0.831909822,0.579810621,1
6,1,1,7,90,83,0,0.7,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1.537932883,0.67770029,0.802869491,0
-16,-3,0,7,62,68,0.285714286,0.352941176,2,2,1,0,1,1,0,1,0,0,0,1,1,2,3.330098583,0.443272331,1.055203932,0
9,-1,1,4,78,73,1,0.307692308,2,1,0,0,1,1,0,1,0,0,1,0,0,1,2.583142703,0.578691029,0.917942232,1
-10,-3,1,5,46,55,0.125,0.266666667,5,3,0,2,1,0,0,0,0,0,0,1,0,0,3.603546041,0.254611781,1.220973562,0
37,10,0,1,32,43,0.6,0.037037037,6,3,1,0,1,2,2,0,1,0,0,0,0,0,5.640363627,0.128113608,1.320519892,0
32,10,0,9,31,54,0,0.222222222,6,3,2,0,3,1,0,0,0,0,2,1,4,2,5.471743862,0.314830941,1.170614419,1
-2,0,1,25,96,94,1,0.76,8,8,1,1,4,4,0,0,1,1,0,0,4,4,0.633437402,0.899689265,0.447907882,0
-8,-3,0,0,30,30,0.076923077,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2,5.604888321,0,1.414213562,0
-31,-6,0,5,50,63,0.25,0.294117647,0,1,0,1,2,2,1,0,0,0,0,0,0,1,2.411112873,0.766830813,0.682889723,1
-14,0,0,2,52,55,1,0.142857143,1,3,0,0,0,0,0,1,0,0,0,0,1,0,3.872707371,0.170364864,1.288126652,0
-11,-1,0,4,58,57,0.333333333,0.173913043,3,2,1,3,0,0,0,0,1,2,0,0,1,1,4.08078273,0.457822752,1.041323435,0
-26,-3,1,8,80,79,1,0.727272727,1,1,0,0,2,3,0,0,0,1,0,0,1,1,1.682208086,0.742475718,0.71766884,0
19,5,0,6,68,73,0,0.4,3,2,1,0,0,0,1,0,0,0,1,1,1,0,2.158589121,0.740688721,0.720154538,1
-3,-1,1,7,62,54,0.8,0.266666667,1,2,1,0,0,0,0,1,0,0,0,0,1,1,3.533064201,0.24605726,1.227959885,0
10,1,1,6,71,66,1,0.545454545,4,3,0,0,1,2,0,0,0,0,0,0,1,0,1.24585719,0.75596795,0.698615845,0
49,5,0,6,26,28,0.071428571,0.088235294,3,2,2,3,5,1,1,0,1,0,1,0,2,1,6.715833453,0.040577569,1.385223759,0
23,5,1,3,40,42,0,0.115384615,3,1,3,0,0,1,1,0,0,0,0,0,2,2,5.879677624,0.024375311,1.396871282,0
12,0,1,5,56,69,0,0.454545455,3,2,2,2,1,0,0,0,0,0,0,0,0,1,2.346704893,0.535836095,0.963497695,0
13,2,0,8,85,83,1,0.666666667,2,2,0,2,1,0,0,0,0,0,1,1,2,2,1.203393789,0.864086842,0.521369654,1
-22,-7,0,2,28,44,0.2,0.105263158,1,3,1,1,0,2,0,0,1,0,0,1,0,2,4.362584793,0.225562223,1.244538289,0
-6,-1,1,4,76,75,1,0.266666667,1,2,1,0,0,0,0,0,0,0,0,1,1,1,4.060281949,0.257697844,1.218443397,1
43,6,0,2,33,46,0.5,0.058823529,2,1,0,0,3,0,0,0,1,0,1,0,1,1,3.267315799,0.425400577,1.072006924,0
-7,-2,1,5,81,76,0.666666667,0.454545455,1,1,0,1,2,1,0,0,0,0,0,1,0,1,1.401414584,0.845632523,0.55563923,1
-12,-4,0,4,55,65,1,0.333333333,0,1,1,2,2,0,0,0,0,1,0,1,0,0,2.410821256,0.543458771,0.955553483,1
-134,-26,1,7,22,32,0.090909091,0.12195122,2,6,1,3,0,1,0,2,0,0,0,1,2,2,5.97996404,0.316321579,1.169340345,0
-16,-3,0,10,30,53,0,0.152173913,3,2,1,2,4,1,1,3,1,2,2,4,3,3,5.985760369,0.313223771,1.171986543,0
-7,-1,1,5,76,73,0.714285714,0.307692308,2,1,0,1,0,0,0,0,0,0,0,0,1,2,2.682717788,0.435796726,1.06226482,1
-2,1,1,3,30,46,0,0.117647059,0,1,1,0,1,1,0,0,0,0,0,0,0,1,4.621377962,0.100856649,1.341002126,0
-1,-1,1,6,45,67,0.076923077,0.3125,3,3,1,2,0,1,0,0,0,0,0,0,1,1,3.874612073,0.171815545,1.286999965,0
7,2,0,8,46,61,0.25,0.5,2,1,2,2,1,1,1,0,0,0,0,0,2,1,2.854308273,0.456732432,1.042369961,0
-38,-9,1,9,34,47,0,0.269230769,2,5,0,0,2,0,0,2,0,0,1,0,2,3,4.644462634,0.335881588,1.152491573,0
